Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
MG,Planeamento e Inovação em Marketing,01784TP06,MGA1,47,True,False,Sex,09:30:00,11:00:00,04/11/2022,Sala Aulas Mestrado,AA3.23,52.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Seg,16:00:00,17:30:00,31/10/2022,Sala Aulas Mestrado,B2.02,52.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,16/11/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,09/11/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,02/11/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,26/10/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,12/10/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,28/09/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,21/09/2022,Sala Aulas Mestrado,C2.01,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Qua,16:00:00,17:30:00,14/09/2022,Sala Aulas Mestrado,Auditório_C1.04,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,15/11/2022,Sala Aulas Mestrado,B2.02,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,08/11/2022,Sala Aulas Mestrado,B2.02,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,25/10/2022,Sala Aulas Mestrado,B2.02,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,11/10/2022,Sala Aulas Mestrado,B2.02,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,04/10/2022,Sala Aulas Mestrado,Auditório_B2.04,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,27/09/2022,Sala Aulas Mestrado,Auditório_B2.04,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,20/09/2022,Sala Aulas Mestrado,Auditório_B2.04,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Ter,16:00:00,17:30:00,13/09/2022,Sala Aulas Mestrado,Auditório_B1.04,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Seg,16:00:00,17:30:00,03/10/2022,Sala Aulas Mestrado,Auditório_Silva_Leal,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Seg,16:00:00,17:30:00,19/09/2022,Sala Aulas Mestrado,Auditório_Silva_Leal,,
MF,Finanças Empresariais (I),00251TP01,MF-A1,51,True,False,Seg,16:00:00,17:30:00,12/09/2022,Sala Aulas Mestrado,Auditório_Silva_Leal,,
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,06/12/2022,Sala de Aulas normal,C3.01,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,29/11/2022,Sala de Aulas normal,C4.06,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,22/11/2022,Sala de Aulas normal,C4.02,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,15/11/2022,Sala de Aulas normal,C4.06,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,08/11/2022,Sala de Aulas normal,C4.06,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,25/10/2022,Sala de Aulas normal,C4.01,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,18/10/2022,Sala de Aulas normal,C4.01,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,11/10/2022,Sala de Aulas normal,C4.07,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,04/10/2022,Sala de Aulas normal,C4.08,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,27/09/2022,Sala de Aulas normal,C4.07,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,20/09/2022,Sala de Aulas normal,C4.07,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Ter,08:00:00,09:30:00,13/09/2022,Sala de Aulas normal,C4.01,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,05/12/2022,Sala/anfiteatro aulas,AA3.23,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,28/11/2022,Sala/anfiteatro aulas,C6.01,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,21/11/2022,Sala/anfiteatro aulas,C5.09,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,14/11/2022,Sala/anfiteatro aulas,C5.09,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,07/11/2022,Sala/anfiteatro aulas,C5.08,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,31/10/2022,Sala/anfiteatro aulas,C5.02,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,24/10/2022,Sala/anfiteatro aulas,C4.01,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,17/10/2022,Sala/anfiteatro aulas,C4.02,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,10/10/2022,Sala/anfiteatro aulas,C5.06,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,03/10/2022,Sala/anfiteatro aulas,C5.06,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,26/09/2022,Sala/anfiteatro aulas,C5.02,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,19/09/2022,Sala/anfiteatro aulas,C5.02,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Seg,09:30:00,11:00:00,12/09/2022,Sala/anfiteatro aulas,C4.02,50.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,24/11/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,17/11/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,10/11/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,03/11/2022,Sala/anfiteatro aulas,AA3.28,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,27/10/2022,Sala de Aulas normal,AA3.28,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,20/10/2022,Sala de Aulas normal,AA3.28,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,13/10/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,06/10/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,29/09/2022,Sala de Aulas normal,Auditório_C1.03,,
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,22/09/2022,Sala de Aulas normal,Auditório_C1.03,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Estratégia Empresarial,EETP06,GC3,41,False,False,Qui,08:00:00,09:30:00,15/09/2022,Sala de Aulas normal,Auditório_B1.04,52.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,07/12/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,30/11/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,23/11/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,16/11/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,09/11/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,02/11/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,26/10/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,19/10/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,12/10/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,28/09/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,21/09/2022,Sala de Aulas normal,Auditório_B2.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qua,11:00:00,12:30:00,14/09/2022,Sala de Aulas normal,Auditório_B1.03,122.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,06/12/2022,Sala de Aulas normal,Auditório_B1.04,122.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,29/11/2022,Sala de Aulas normal,Auditório_B1.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,22/11/2022,Sala de Aulas normal,Auditório_B1.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,15/11/2022,Sala de Aulas normal,Auditório_B1.04,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,08/11/2022,Sala de Aulas normal,Auditório_B1.04,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,25/10/2022,Sala de Aulas normal,Auditório_B1.04,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,18/10/2022,Sala de Aulas normal,Auditório_B1.04,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,11/10/2022,Sala de Aulas normal,Auditório_B1.04,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,04/10/2022,Sala de Aulas normal,Auditório_B1.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,27/09/2022,Sala de Aulas normal,Auditório_B1.04,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,20/09/2022,Sala de Aulas normal,Auditório_B1.04,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Ter,11:00:00,12:30:00,13/09/2022,Sala de Aulas normal,Auditório_B1.04,60.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,15/12/2022,Sala de Aulas normal,Auditório_B1.03,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,24/11/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,17/11/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,10/11/2022,Sala de Aulas normal,Auditório_B1.03,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,03/11/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,27/10/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,20/10/2022,Sala de Aulas normal,Auditório_B1.03,204.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,13/10/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,06/10/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,29/09/2022,Sala de Aulas normal,Auditório_B1.03,192.0,Horário sala visível portal público
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,22/09/2022,Sala de Aulas normal,Auditório_B1.03,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LG,Finanças de Empresa,FEmpTP04,"GiC2, GiC1",95,True,True,Qui,11:00:00,12:30:00,15/09/2022,Sala de Aulas normal,Auditório_B1.03,192.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,15/12/2022,Sala/anfiteatro aulas,AA3.25,,
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,24/11/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,17/11/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,10/11/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,03/11/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,27/10/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,20/10/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,13/10/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,06/10/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,29/09/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Qui,11:00:00,12:30:00,22/09/2022,Sala de Aulas normal,C1.01,34.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,16/12/2022,Sala/anfiteatro aulas,AA2.25,,
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,09/12/2022,Sala de Aulas normal,Auditório_C1.04,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,02/12/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,25/11/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,18/11/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,11/11/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,04/11/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,28/10/2022,Sala de Aulas normal,C5.01,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,21/10/2022,Sala de Aulas normal,C5.01,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,14/10/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,07/10/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,30/09/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027PL21,GiA2,34,False,False,Sex,11:00:00,12:30:00,23/09/2022,Sala de Aulas normal,C5.05,56.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público"
LGM,Comunicação Integrada em Marketing,L5189TP01,GMKC1,28,True,False,Seg,09:30:00,11:00:00,28/11/2022,Sala de Aulas normal,C5.05,46.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LGM,Comunicação Integrada em Marketing,L5189TP01,GMKC1,28,True,False,Seg,09:30:00,11:00:00,21/11/2022,Sala de Aulas normal,D1.05,46.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LGM,Comunicação Integrada em Marketing,L5189TP01,GMKC1,28,True,False,Seg,09:30:00,11:00:00,14/11/2022,Sala de Aulas normal,D1.05,46.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LGM,Comunicação Integrada em Marketing,L5189TP01,GMKC1,28,True,False,Seg,09:30:00,11:00:00,07/11/2022,Sala de Aulas normal,C5.05,46.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LGM,Comunicação Integrada em Marketing,L5189TP01,GMKC1,28,True,False,Seg,09:30:00,11:00:00,31/10/2022,Sala de Aulas normal,C4.05,46.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
